title,view,price,score,like,college,url
앱 12개를 만들며 배우는 Swift4 & iOS11 아이폰 iOS 개발 강좌,771,55000,4.7,,,https://www.inflearn.com/course/swift4-%EC%8A%A4%EC%9C%84%ED%94%84%ED%8A%B8-ios-%EA%B0%9C%EB%B0%9C
김왼손의 미운코딩새끼: 4시간만에 끝내는 파이썬 기초 (전자책 포함),12240,0,4.9,,,https://www.inflearn.com/course/%ED%8C%8C%EC%9D%B4%EC%8D%AC-%EA%B8%B0%EC%B4%88-%EA%B0%95%EC%A2%8C
파이썬을 이용한 IT 해킹과 보안,255,110000,4.7,,,https://www.inflearn.com/course/it%EB%B3%B4%EC%95%88-%ED%8C%8C%EC%9D%B4%EC%8D%AC-%EC%8A%A4%EC%BF%A8
Rails로 쉽고 빠른 웹사이트 만들기(Ruby Coin),1419,0,4.9,,,https://www.inflearn.com/course/ruby-coin
파이어베이스를 활용한 메신져 만들기 - Android,265,22000,4.1,,,https://www.inflearn.com/course/firebase-messenger-android
자바스크립트로 알아보는 함수형 프로그래밍 (ES5),8027,0,4.8,,,https://www.inflearn.com/course/%ED%95%A8%EC%88%98%ED%98%95-%ED%94%84%EB%A1%9C%EA%B7%B8%EB%9E%98%EB%B0%8D
"HTML,CSS 개발을 위한 핵심 가이드",4879,0,4.8,,,https://www.inflearn.com/course/html-css-%EA%B0%95%EC%A2%8C-codesquad
애자일 개발 방법론 개념과 실제 적용하기,125,11000,4.4,,,https://www.inflearn.com/course/%EC%95%A0%EC%9E%90%EC%9D%BC-%EA%B0%9C%EB%B0%9C-%EB%B0%A9%EB%B2%95%EB%A1%A0-%EA%B0%9C%EB%85%90%EA%B3%BC-%EC%8B%A4%EC%A0%9C-%EC%A0%81%EC%9A%A9%ED%95%98%EA%B8%B0
OpenCV 를 활용한 명함인식 기능 구현 강좌,510,29700,4.5,,,https://www.inflearn.com/course/opencv-%EA%B0%95%EC%A2%8C-%EB%AA%85%ED%95%A8%EC%9D%B8%EC%8B%9D
Ionic2 프레임워크를 이용한 모바일 앱 개발 강좌,202,33000,3.6,,,https://www.inflearn.com/course/ionic2-%EB%AA%A8%EB%B0%94%EC%9D%BC-%EC%95%B1-%EA%B0%9C%EB%B0%9C-%EA%B0%95%EC%A2%8C
모두를 위한 딥러닝 - Deep Reinforcement Learning,6993,0,5.0,,,https://www.inflearn.com/course/reinforcement-learning
파이어베이스(Firebase)를 이용한 웹+안드로이드 메모 어플리케이션 만들기,6221,0,4.5,,,https://www.inflearn.com/course/%ED%8C%8C%EC%9D%B4%EC%96%B4%EB%B2%A0%EC%9D%B4%EC%8A%A4-%EA%B0%95%EC%A2%8C-%EC%9B%B9-%EC%96%B4%ED%94%8C%EB%A6%AC%EC%BC%80%EC%9D%B4%EC%85%98
Objective-C 강좌 - 12개 앱 만들면서 배우는 iOS 아이폰 앱 개발,566,55000,4.8,,,https://www.inflearn.com/course/objective-c-%EA%B0%95%EC%A2%8C
iOS9 & Swift2 12개 앱을 만들면서 배우는 아이폰 앱 개발,365,55000,4.9,,,https://www.inflearn.com/course/ios9-swift2-%EC%95%84%EC%9D%B4%ED%8F%B0-%EA%B0%9C%EB%B0%9C
따라하면서 배우는 고박사의 유니티 기초,276,0,4.9,,,https://www.inflearn.com/course/%EA%B3%A0%EB%B0%95%EC%82%AC-%EC%9C%A0%EB%8B%88%ED%8B%B0-%EA%B8%B0%EC%B4%88
유니티(Unity)로 시작하는 게임개발: Part 1. 컴퓨터 구조 입문,335,11000,5.0,,,https://www.inflearn.com/course/%EC%9C%A0%EB%8B%88%ED%8B%B0-%EA%B2%8C%EC%9E%84%EA%B0%9C%EB%B0%9C-%ED%8C%8C%ED%8A%B81
Javascript ES6+ 제대로 알아보기 - 보너스,517,0,5.0,,,https://www.inflearn.com/course/%EC%9E%90%EB%B0%94%EC%8A%A4%ED%81%AC%EB%A6%BD%ED%8A%B8-es6-%EB%B3%B4%EB%84%88%EC%8A%A4
Linux Command-Line 명령어 기초 배우기,5,11000,4.7,,,https://www.inflearn.com/course/%EB%A6%AC%EB%88%85%EC%8A%A4-%EC%BB%A4%EB%A7%A8%EB%93%9C%EB%9D%BC%EC%9D%B8-%EB%AA%85%EB%A0%B9%EC%96%B4-%EA%B8%B0%EC%B4%88
MSSQL Server 2016 기반의 데이터베이스 입문에서 활용까지 Part.3,2,77000,-1,,,https://www.inflearn.com/course/mssql-%EB%8D%B0%EC%9D%B4%ED%84%B0%EB%B2%A0%EC%9D%B4%EC%8A%A4-%ED%8C%8C%ED%8A%B83
이부일의 R릴레오 시즌1 (실무편),100,0,-1,,,https://www.inflearn.com/course/%EC%9D%B4%EB%B6%80%EC%9D%BC-r%EB%A6%B4%EB%A0%88%EC%98%A4-%EC%8B%9C%EC%A6%8C1-%EC%8B%A4%EB%AC%B4
(Python) 누구나 캐글에 입문할 수 있다 (feat. 지방대/비전공/인문학도),11,36300,-1,,,https://www.inflearn.com/course/%EC%BA%90%EA%B8%80-%ED%8C%8C%EC%9D%B4%EC%8D%AC-%EC%9E%85%EB%AC%B8-%ED%8F%AC%ED%8A%B8%ED%8F%B4%EB%A6%AC%EC%98%A4
파이썬 무료 강의 (활용편1) - 추억의 오락실 게임 만들기 (3시간),1269,0,4.9,,,https://www.inflearn.com/course/%EB%82%98%EB%8F%84%EC%BD%94%EB%94%A9-%ED%8C%8C%EC%9D%B4%EC%8D%AC-%ED%99%9C%EC%9A%A9%ED%8E%B8-1
김왼손의 Vim 에디터는 처음입니다만,417,0,4.8,,,https://www.inflearn.com/course/%EC%99%BC%EC%86%90%EC%BD%94%EB%94%A9-vim-%EC%97%90%EB%94%94%ED%84%B0
JSP 웹 쇼핑몰 프로그래밍 기본 과정(JSP WEB Programming),75,11000,3.3,,,https://www.inflearn.com/course/jsp-%EC%9B%B9%EA%B0%9C%EB%B0%9C-%EC%87%BC%ED%95%91%EB%AA%B0-%ED%94%84%EB%A1%9C%EA%B7%B8%EB%9E%98%EB%B0%8D
처음하는 코딩 - 러플 (중등교육 - Python),130,0,-1,,,https://www.inflearn.com/course/%EB%9F%AC%ED%94%8C-%EC%A4%91%EB%93%B1%EA%B5%90%EC%9C%A1-%ED%8C%8C%EC%9D%B4%EC%8D%AC
처음하는 코딩 - 플레이봇 (중등교육 -Javascript),9,22000,-1,,,https://www.inflearn.com/course/%ED%94%8C%EB%A0%88%EC%9D%B4%EB%B4%87-%EC%A4%91%EB%93%B1%EA%B5%90%EC%9C%A1-%EC%9E%90%EB%B0%94%EC%8A%A4%ED%81%AC%EB%A6%BD%ED%8A%B8
윤재성의 Google 공식 언어 Kotlin 프로그래밍 시작하기,43,44000,4.0,,,https://www.inflearn.com/course/%EA%B5%AC%EA%B8%80-%EA%B3%B5%EC%8B%9D-%EC%BD%94%ED%8B%80%EB%A6%B0-%EC%8B%9C%EC%9E%91%ED%95%98%EA%B8%B0
블록체인 De-fi를 활용하는 이더리움 Dapp 개발,67,0,-1,,,https://www.inflearn.com/course/defi-ethereum-dapp
플러터와 장고로 1시간만에 퀴즈 앱/서버 만들기 [무작정 풀스택],1177,0,4.9,,,https://www.inflearn.com/course/%ED%94%8C%EB%9F%AC%ED%84%B0-%EC%9E%A5%EA%B3%A0-%ED%80%B4%EC%A6%88%EC%95%B1-%EC%84%9C%EB%B2%84-%ED%92%80%EC%8A%A4%ED%83%9D
데이터베이스 MSSQL,22,77000,-1,,,https://www.inflearn.com/course/%EB%8D%B0%EC%9D%B4%ED%84%B0%EB%B2%A0%EC%9D%B4%EC%8A%A4-mssql-%EC%88%98%EC%97%85
C# 처음부터 배우기,497,0,4.0,,,https://www.inflearn.com/course/c-sharp-%EC%B2%98%EC%9D%8C%EB%B6%80%ED%84%B0-%EB%B0%B0%EC%9A%B0%EA%B8%B0
데이터베이스 오라클(Oracle),26,33000,-1,,,https://www.inflearn.com/course/%EB%8D%B0%EC%9D%B4%ED%84%B0%EB%B2%A0%EC%9D%B4%EC%8A%A4-%EC%98%A4%EB%9D%BC%ED%81%B4-%EC%88%98%EC%97%85
Flutter + Firebase로 넷플릭스 UI 클론 코딩하기 [무작정 플러터],1275,0,5.0,,,https://www.inflearn.com/course/flutter-netflix-clone-app
데이터베이스 SQL 강의,591,0,4.3,,,https://www.inflearn.com/course/database-sql-basic
웹 애플리케이션 개발을 위한 IntelliJ IDEA 설정,765,0,4.8,,,https://www.inflearn.com/course/%EC%9D%B8%ED%85%94%EB%A6%AC%EC%A0%9C%EC%9D%B4-%EC%9B%B9%EC%95%B1
"따라하며 배우는 노드, 리액트 시리즈 - 기본 강의",2628,0,4.9,,,https://www.inflearn.com/course/%EB%94%B0%EB%9D%BC%ED%95%98%EB%A9%B0-%EB%B0%B0%EC%9A%B0%EB%8A%94-%EB%85%B8%EB%93%9C-%EB%A6%AC%EC%95%A1%ED%8A%B8-%EA%B8%B0%EB%B3%B8
SELECT ALL FROM SQL,530,0,4.7,,,https://www.inflearn.com/course/sql-select
[PyTorch] 쉽고 빠르게 배우는 GAN,37,49500,-1,,,https://www.inflearn.com/course/PyTorch-GAN
"1. 웹개발 기초 [HTML, CSS]",436,0,4.7,,,https://www.inflearn.com/course/%EC%9B%B9%EA%B0%9C%EB%B0%9C-%EA%B8%B0%EC%B4%88-html-css
생활코딩 - JavaScript Immutability,587,0,4.9,,,https://www.inflearn.com/course/javascript-immutability
[PyTorch] 쉽고 빠르게 배우는 딥러닝,72,82500,-1,,,https://www.inflearn.com/course/PyTorch-%EB%94%A5%EB%9F%AC%EB%8B%9D
[2020년] 제발 도커 씁시다!,242,38500,3.9,,,https://www.inflearn.com/course/%EB%8F%84%EC%BB%A4-docker-%EC%84%9C%EB%B2%84-%EC%9E%90%EB%8F%99%ED%99%94
Sigil(시길)을 이용하여 전자책 만들기,10748,22000,-1,,,https://www.inflearn.com/course/%EC%8B%9C%EA%B8%B8-%EC%A0%84%EC%9E%90%EC%B1%85
실시간 트렌드 홈페이지 개발(파이썬 크롤링 + Flask),83,13200,5.0,,,https://www.inflearn.com/course/%ED%8C%8C%EC%9D%B4%EC%8D%AC-%ED%81%AC%EB%A1%A4%EB%A7%81-%EC%8B%A4%EC%8B%9C%EA%B0%84-%ED%8A%B8%EB%A0%8C%EB%93%9C-%ED%99%88%ED%8E%98%EC%9D%B4%EC%A7%80
웹 게임을 만들며 배우는 TypeScript,144,33000,4.3,,,https://www.inflearn.com/course/%EC%9B%B9%EA%B2%8C%EC%9E%84%EC%9D%84-%EB%A7%8C%EB%93%A4%EB%A9%B0-%EB%B0%B0%EC%9A%B0%EB%8A%94-typescript
R로 무작정 해보는 data science,30,71500,-1,,,https://www.inflearn.com/course/R-%EB%8D%B0%EC%9D%B4%ED%84%B0%EC%82%AC%EC%9D%B4%EC%96%B8%EC%8A%A4-%EB%9D%BC%EC%9D%B4%EB%B8%8C%EC%BD%94%EB%94%A9
R프로그래밍 중급,36,27500,-1,,,https://www.inflearn.com/course/R-%ED%94%84%EB%A1%9C%EA%B7%B8%EB%9E%98%EB%B0%8D-%EC%A4%91%EA%B8%89
R로 하는 텍스트마이닝 (Top keyword부터 감성분석까지),85,44000,5.0,,,https://www.inflearn.com/course/R-text-mining
홍정모의 따라하며 배우는 C언어 (부록),53,33000,-1,,,https://www.inflearn.com/course/following-c-supplement
누구나 시작할 수 있는 네트워크 Step2 (서브넷팅),16,22000,-1,,,https://www.inflearn.com/course/%EB%84%A4%ED%8A%B8%EC%9B%8C%ED%81%AC-step2-%EC%84%9C%EB%B8%8C%EB%84%B7%ED%8C%85
Redux vs MobX (둘 다 배우자!),145,29700,4.3,,,https://www.inflearn.com/course/redux-mobx-%EC%83%81%ED%83%9C%EA%B4%80%EB%A6%AC-%EB%8F%84%EA%B5%AC
블록체인 이더리움 Dapp 개발에 트러플 드리즐 활용하기,147,0,-1,,,https://www.inflearn.com/course/blockchain-truffle-drizzle
MATLAB처럼 쓰는 PYTHON,167,0,5.0,,,https://www.inflearn.com/course/matlab-python-data-analysis
안드로이드 루팅(Rooting) 탐지와 우회,15,11000,-1,,,https://www.inflearn.com/course/%EC%95%88%EB%93%9C%EB%A1%9C%EC%9D%B4%EB%93%9C-%EB%A3%A8%ED%8C%85-%ED%83%90%EC%A7%80-%EC%9A%B0%ED%9A%8C
입문자를 위한 파이썬 기초 따라잡기,1357,0,4.9,,,https://www.inflearn.com/course/%ED%8C%8C%EC%9D%B4%EC%8D%AC-%EA%B8%B0%EC%B4%88
언리얼 엔진4 (Unreal Engine) 3D 횡스크롤 게임 만들기,72,33000,4.8,,,https://www.inflearn.com/course/%EC%96%B8%EB%A6%AC%EC%96%BC-%ED%9A%A1%EC%8A%A4%ED%81%AC%EB%A1%A4-%EA%B2%8C%EC%9E%84%EB%A7%8C%EB%93%A4%EA%B8%B0
자바 머신러닝 weka(웨카) 초급,879,0,5.0,,,https://www.inflearn.com/course/%EC%9E%90%EB%B0%94-%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D-weka
제주코딩베이스캠프 Code Festival: Python 100제,488,55000,4.8,,,https://www.inflearn.com/course/%ED%8C%8C%EC%9D%B4%EC%8D%AC-100%EC%A0%9C-%EC%A0%9C%EC%A3%BC%EC%BD%94%EB%94%A9%EB%B2%A0%EC%9D%B4%EC%8A%A4%EC%BA%A0%ED%94%84
1:1채팅 만들기(Android + Kotlin + Firebase),68,11000,4.3,,,https://www.inflearn.com/course/kotlin-firebase-chat-app
"코알못도 누구나 쉽게 따라하는 웹, 앱 만들기 (기초부터 실전 활용까지)",1115,0,5.0,,,https://www.inflearn.com/course/%EC%9B%B9-%EC%95%B1-%EC%A1%B0%EC%BD%94%EB%94%A9
Database - SQL ,129,16500,4.6,,,https://www.inflearn.com/course/%EB%8D%B0%EC%9D%B4%ED%84%B0%EB%B2%A0%EC%9D%B4%EC%8A%A4-SQL
SwiftUI 개념 익히기,979,0,4.8,,,https://www.inflearn.com/course/SwiftUI-%EA%B0%9C%EB%85%90-iOS
"기업IT 기초개념강좌, 쉐어드아이티CLASS",752,0,4.8,,,https://www.inflearn.com/course/%EA%B8%B0%EC%97%85IT%EA%B8%B0%EC%B4%88%EA%B0%9C%EB%85%90-%EC%89%90%EC%96%B4%EB%93%9C%EC%95%84%EC%9D%B4%ED%8B%B0
파이썬 100분 핵심강의,117,22000,4.0,,,https://www.inflearn.com/course/100%EB%B6%84%EA%B0%95%EC%9D%98-%ED%8C%8C%EC%9D%B4%EC%8D%AC
정말 쉽게 풀어보는  코딩 테스트 top 기본 문제 (with 자바),376,44000,3.9,,,https://www.inflearn.com/course/%EC%BD%94%EB%94%A9%ED%85%8C%EC%8A%A4%ED%8A%B8-%EC%9E%90%EB%B0%94
만들면서 배우는 HTML/CSS,1615,0,4.8,,,https://www.inflearn.com/course/html-css-sucademy
"Vue, 뷰 100분 핵심강의",14,27500,-1,,,https://www.inflearn.com/course/Vue-%EB%B7%B0-100%EB%B6%84%EA%B0%95%EC%9D%98
누구나 할 수 있는 안드로이드 앱 개발 - 2 (Kotlin),50,16500,-1,,,https://www.inflearn.com/course/%EC%95%88%EB%93%9C%EB%A1%9C%EC%9D%B4%EB%93%9C-%EC%95%B1%EA%B0%9C%EB%B0%9C-kotlin2
IT보안을 위한 와이어샤크 네트워크 패킷 분석 실전,1853,0,4.8,,,https://www.inflearn.com/course/wireshark_boanproject
블록체인 Dapp 개발에 트러플 활용하기_기본편,315,0,4.6,,,https://www.inflearn.com/course/Dapp-Truffle-blockchain-basic
인공지능 R GO! 하자!,1702,0,4.3,,,https://www.inflearn.com/course/Python-R-go
윤재성의 Vue.js 프로젝트를 통한 실무 개발 과정,56,27500,-1,,,https://www.inflearn.com/course/Vuejs-project
"Angular, 앵귤러 100분 핵심강의",38,27500,-1,,,https://www.inflearn.com/course/Angular-100min
누구나 시작할 수 있는 네트워크 Step 1 - 네트워크 모델,39,11000,2.4,,,https://www.inflearn.com/course/%EB%84%A4%ED%8A%B8%EC%9B%8C%ED%81%AC-1-%EB%84%A4%ED%8A%B8%EC%9B%8C%ED%81%AC-%EB%AA%A8%EB%8D%B8
파이썬으로 영화 예매 오픈 알리미 만들기,3329,0,4.9,,,https://www.inflearn.com/course/%EC%98%81%ED%99%94%EC%98%88%EB%A7%A4-%ED%8C%8C%EC%9D%B4%EC%8D%AC
TDD 개발 방법론을 활용한 React Native 앱 개발,221,29700,4.5,,,https://www.inflearn.com/course/React-TDD
생활코딩 - React,2844,0,5.0,,,https://www.inflearn.com/course/react-%EC%83%9D%ED%99%9C%EC%BD%94%EB%94%A9
Angular(2+) Front에서 Back까지 - 앵귤러 기본,1055,0,4.9,,,https://www.inflearn.com/course/Angular
Ethereum 실전! 초보자를 위한 Lottery Dapp 개발,521,0,4.9,,,https://www.inflearn.com/course/ethereum-dapp
윤재성의 만들면서 배우는 Spring MVC 5,161,88000,4.9,,,https://www.inflearn.com/course/spring-mvc5-project
Klaytn 클레이튼 블록체인 어플리케이션 만들기 - 이론과 실습,3631,0,4.8,,,https://www.inflearn.com/course/%ED%81%B4%EB%A0%88%EC%9D%B4%ED%8A%BC
파이썬 라즈베리파이 IoT프로젝트-원격모니터링 자동차,107,33000,4.5,,,https://www.inflearn.com/course/iot
2018 Do it! 안드로이드 앱 프로그래밍,2020,0,4.6,,,https://www.inflearn.com/course/2018-%EC%95%88%EB%93%9C%EB%A1%9C%EC%9D%B4%EB%93%9C-%EC%95%B1-%ED%94%84%EB%A1%9C%EA%B7%B8%EB%9E%98%EB%B0%8D-%EC%98%A4%EB%A0%88%EC%98%A4
나만의 포트폴리오 웹페이지 만들기,211,11000,4.2,,,https://www.inflearn.com/course/%ED%8F%AC%ED%8A%B8%ED%8F%B4%EB%A6%AC%EC%98%A4
해킹 대회를 위한 시스템 해킹 프로토스타 완벽 풀이집,136,99000,5.0,,,https://www.inflearn.com/course/%ED%94%84%EB%A1%9C%ED%86%A0%EC%8A%A4%ED%83%80
[유니티 3D] FPS 서바이벌 디펜스,1476,0,-1,,,https://www.inflearn.com/course/unity-3
공도리의 HTML5와 CSS3를 이용한 홈페이지 개발,2113,0,4.6,,,https://www.inflearn.com/course/html5
처음 시작하는 C언어,2031,11000,4.5,,,https://www.inflearn.com/course/c
윤재성의 처음 시작하는 MySQL DataBase,172,16500,5.0,,,https://www.inflearn.com/course/mysql
"요즘 누가 유료로 웹서비스 구축 하나, Firebase의 모든것",305,16500,4.6,,,https://www.inflearn.com/course/firebase-server
윤재성의 Bootstrap 4 & 3 Framework Tutorial,105,22000,5.0,,,https://www.inflearn.com/course/bootstrap-2
[R을 R려줘] R시각화 중급,142,33000,-1,,,https://www.inflearn.com/course/r%EC%8B%9C%EA%B0%81%ED%99%94
Electron과 NodeJS 그리고 Socket.io를 이용한 채팅 어플리케이션 개발,84,52800,3.3,,,https://www.inflearn.com/course/electron-2
PWA 시작하기 - 웹 기술로 앱을 만들자,403,55000,4.3,,,https://www.inflearn.com/course/pwa
WEB2 Node.js-MySQL,1318,0,5.0,,,https://www.inflearn.com/course/web2-node-js-mysql
자바 프로그래밍 입문 강좌 (renew ver.) - 초보부터 개발자 취업까지!!,38558,5500,4.6,,,https://www.inflearn.com/course/%EC%8B%A4%EC%A0%84-%EC%9E%90%EB%B0%94_java-renew
실전 JSP (renew ver.) - 신입 프로그래머를 위한 강좌,26203,5500,4.7,,,https://www.inflearn.com/course/%EC%8B%A4%EC%A0%84-jsp_renew
블록체인 이더리움 부동산 댑(Dapp) 만들기 - 기본편,422,77000,4.7,,,https://www.inflearn.com/course/blockchain-%EC%9D%B4%EB%8D%94%EB%A6%AC%EC%9B%80-dapp
"퍼블리셔 취업을 위해 제대로 배워보는 html과 css, 그리고 웹표준",1133,44000,4.9,,,https://www.inflearn.com/course/html-css-webazit
견고한 JS 소프트웨어 만들기,538,27500,4.6,,,https://www.inflearn.com/course/tdd-%EA%B2%AC%EA%B3%A0%ED%95%9C-%EC%86%8C%ED%94%84%ED%8A%B8%EC%9B%A8%EC%96%B4-%EB%A7%8C%EB%93%A4%EA%B8%B0
알고리즘의 개요와 실습 환경 구축,1509,0,4.5,,,https://www.inflearn.com/course/algorithm-%EC%95%8C%EA%B3%A0%EB%A6%AC%EC%A6%98-%EC%8B%A4%EC%8A%B5
Pandas 팬더스 데이터분석 기초 실습,3644,0,4.8,,,https://www.inflearn.com/course/pandas-%ED%8C%AC%EB%8D%94%EC%8A%A4-%EB%8D%B0%EC%9D%B4%ED%84%B0%EB%B6%84%EC%84%9D-%EA%B8%B0%EC%B4%88
R 프로그램 - 시즌2,997,0,4.9,,,https://www.inflearn.com/course/r-%ED%94%84%EB%A1%9C%EA%B7%B8%EB%9E%98%EB%B0%8D-%EC%8B%9C%EC%A6%8C2
쉽고 자연스럽게 배워보는 Javascript 입문 - 코드스쿼드 마스터즈 코스 레벨1,581,22000,4.9,,,https://www.inflearn.com/course/javascript-%EC%9E%90%EB%B0%94%EC%8A%A4%ED%81%AC%EB%A6%BD%ED%8A%B8-codesquad-masters_lv1
DATABASE 1&2 - MySQL,3684,0,4.9,,,https://www.inflearn.com/course/database-2-mysql-%EA%B0%95%EC%A2%8C
아이폰 앱 개발(Swift4 & iOS11) 입문 1편,3852,0,4.9,,,https://www.inflearn.com/course/%EC%95%84%EC%9D%B4%ED%8F%B0-%EC%95%B1-%EA%B0%9C%EB%B0%9C
밑바닥 부터 시작하는 머신러닝 입문,857,77000,4.3,,,https://www.inflearn.com/course/%ED%8C%8C%EC%9D%B4%EC%8D%AC-%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D-%EC%9E%85%EB%AC%B8-%EA%B0%95%EC%A2%8C
MongoDB - Javascript로 배우는 NoSQL DB,286,33000,3.9,,,https://www.inflearn.com/course/mongodb_grammar_basics
파이썬스쿨 - 파이썬 프로그래밍을 이용한 업무 자동화,222,121000,4.8,,,https://www.inflearn.com/course/python-school-%EC%97%85%EB%AC%B4-%EC%9E%90%EB%8F%99%ED%99%94
[R을 R려줘] R 문법 기초,283,33000,4.6,,,https://www.inflearn.com/course/r-%EA%B8%B0%EC%B4%88-%EB%8D%B0%EC%9D%B4%ED%84%B0-%EB%B6%84%EC%84%9D
Java로 배우는 자료구조,6508,0,4.7,,,https://www.inflearn.com/course/java-%EC%9E%90%EB%A3%8C%EA%B5%AC%EC%A1%B0
초보도 쉽게 할 수 있는 아이폰 어플(iOS App) 만들기,62,38500,-1,,,https://www.inflearn.com/course/ios-app-for-beginner
모던 자바스크립트(javascript) 개발을 위한 ES6 강좌,5796,0,4.6,,,https://www.inflearn.com/course/es6-%EA%B0%95%EC%A2%8C-%EC%9E%90%EB%B0%94%EC%8A%A4%ED%81%AC%EB%A6%BD%ED%8A%B8
마인크래프트 게임을 활용한 파이썬 프로그래밍 완벽 이해,231,55000,4.6,,,https://www.inflearn.com/course/%EB%A7%88%EC%9D%B8%ED%81%AC%EB%9E%98%ED%94%84%ED%8A%B8-%ED%8C%8C%EC%9D%B4%EC%8D%AC-%ED%94%84%EB%A1%9C%EA%B7%B8%EB%9E%98%EB%B0%8D
R 프로그램 - 시즌 1,4058,0,4.6,,,https://www.inflearn.com/course/r-%ED%94%84%EB%A1%9C%EA%B7%B8%EB%9E%A8-%EC%8B%9C%EC%A6%8C-1
타입스크립트 코리아 : 기초 세미나,2861,0,4.7,,,https://www.inflearn.com/course/%ED%83%80%EC%9E%85%EC%8A%A4%ED%81%AC%EB%A6%BD%ED%8A%B8-%EC%BD%94%EB%A6%AC%EC%95%84-1705-%EA%B8%B0%EC%B4%88-%EC%84%B8%EB%AF%B8%EB%82%98
유니티 게임 개발 (Unity 2D) - 시작부터 배포까지,1548,49500,4.5,,,https://www.inflearn.com/course/%EC%9C%A0%EB%8B%88%ED%8B%B0-%EA%B2%8C%EC%9E%84-%EA%B0%9C%EB%B0%9C-unity
테스트주도개발(TDD)로 만드는 NodeJS API 서버,1024,29700,4.7,,,https://www.inflearn.com/course/%ED%85%8C%EC%8A%A4%ED%8A%B8%EC%A3%BC%EB%8F%84%EA%B0%9C%EB%B0%9C-tdd-nodejs-api
Node.js 웹개발로 알아보는 백엔드 자바스크립트의 이해,6052,0,4.5,,,https://www.inflearn.com/course/node-js-%EC%9B%B9%EA%B0%9C%EB%B0%9C
안드로이드 모바일 앱 모의해킹과 시큐어코딩,186,132000,4.7,,,https://www.inflearn.com/course/%EC%95%88%EB%93%9C%EB%A1%9C%EC%9D%B4%EB%93%9C-%EC%95%B1-%EB%AA%A8%EC%9D%98%ED%95%B4%ED%82%B9-%EC%A7%84%EB%8B%A8-%EC%99%84%EB%B2%BD-%EC%8B%A4%EC%8A%B5
보안 전문가를 위한 파워쉘,177,110000,4.7,,,https://www.inflearn.com/course/%EB%B3%B4%EC%95%88-%EC%A0%84%EB%AC%B8%EA%B0%80%EB%A5%BC-%EC%9C%84%ED%95%9C-%ED%8C%8C%EC%9B%8C%EC%89%98
생활코딩 - Linux,6096,0,4.9,,,https://www.inflearn.com/course/%EC%83%9D%ED%99%9C%EC%BD%94%EB%94%A9-%EB%A6%AC%EB%88%85%EC%8A%A4-%EA%B0%95%EC%A2%8C
C# 프로그래밍,5085,0,4.8,,,https://www.inflearn.com/course/c-%ED%94%84%EB%A1%9C%EA%B7%B8%EB%9E%98%EB%B0%8D
오라클 데이터베이스 11g 프로그래밍 기초 (상),17388,11000,4.4,,,https://www.inflearn.com/course/%EC%98%A4%EB%9D%BC%ED%81%B4-%EB%8D%B0%EC%9D%B4%ED%84%B0%EB%B2%A0%EC%9D%B4%EC%8A%A4-11g-%ED%94%84%EB%A1%9C%EA%B7%B8%EB%9E%98%EB%B0%8D-1
AngularJS 기본 개념과 To-Do 앱 만들기 실습 - 앵귤러 강좌,5023,0,4.7,,,https://www.inflearn.com/course/angular-%EC%95%B5%EA%B7%A4%EB%9F%AC-%EA%B0%95%EC%A2%8C
React & Express 를 이용한 웹 어플리케이션 개발하기,11360,0,4.9,,,https://www.inflearn.com/course/react-%EA%B0%95%EC%A2%8C-velopert
아이폰 ios 개발 강좌 - 앱 12개를 만들며 배우는 Swift3 & iOS10,679,44000,4.6,,,https://www.inflearn.com/course/swift3-%EC%8A%A4%EC%9C%84%ED%94%84%ED%8A%B8-ios-%EA%B0%9C%EB%B0%9C-%EA%B0%95%EC%A2%8C
[nodejs 강좌] Node.js 를 이용해 웹애플리케이션 만들기,8526,0,4.9,,,https://www.inflearn.com/course/nodejs-%EA%B0%95%EC%A2%8C-%EC%83%9D%ED%99%9C%EC%BD%94%EB%94%A9
스크래치로 배우는 알고리즘,1151,0,4.7,,,https://www.inflearn.com/course/%EC%8A%A4%ED%81%AC%EB%9E%98%EC%B9%98-%EC%95%8C%EA%B3%A0%EB%A6%AC%EC%A6%98
자바 디자인 패턴의 이해 - Gof Design Pattern,5915,0,4.8,,,https://www.inflearn.com/course/%EC%9E%90%EB%B0%94-%EB%94%94%EC%9E%90%EC%9D%B8-%ED%8C%A8%ED%84%B4
iOS10 아이폰 웹브라우저 Swift3 로 만들기 실습,1152,0,4.7,,,https://www.inflearn.com/course/swift-ios9-%EC%95%84%EC%9D%B4%ED%8F%B0-%EC%9B%B9%EB%B8%8C%EB%9D%BC%EC%9A%B0%EC%A0%80-%EB%A7%8C%EB%93%A4%EA%B8%B0
독하게 시작하는 C 프로그래밍,4749,0,4.9,,,https://www.inflearn.com/course/%EB%8F%85%ED%95%98%EA%B2%8C-%EC%8B%9C%EC%9E%91%ED%95%98%EB%8A%94-c-%ED%94%84%EB%A1%9C%EA%B7%B8%EB%9E%98%EB%B0%8D
실전 파이썬 게임 만들기 (Python),3984,0,4.8,,,https://www.inflearn.com/course/%ED%8C%8C%EC%9D%B4%EC%8D%AC-%EA%B2%8C%EC%9E%84-%EB%A7%8C%EB%93%A4%EA%B8%B0-python
